row,cid,primera,segunda ,tercera,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
4236,90330939,-6.8,-6.6,-6.6,3-[[5-Chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]-4-methylbenzoic acid,"SCHEMBL15938186|BDBM351130|US9796700, Compound I-225",423.9,C21H18ClN5O3,116,621,4.2,30,4,7,7,"InChI=1S/C21H18ClN5O3/c1-3-18(28)24-15-6-4-5-7-16(15)25-19-14(22)11-23-21(27-19)26-17-10-13(20(29)30)9-8-12(17)2/h3-11H,1H2,2H3,(H,24,28)(H,29,30)(H2,23,25,26,27)",CC1=C(C=C(C=C1)C(=O)O)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)Cl,FDPYXVGYGRVSNX-UHFFFAOYSA-N,3-[[5-chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]-4-methylbenzoic acid,NULL,Patents,1,NULL,20150213,BindingDB|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4237,90330940,-6.6,-6.4,-6.3,N-[2-[[5-chloro-2-[[(3S)-1-propanoylpiperidin-3-yl]amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938187|BDBM351041|US9796700, Compound I-131",428.9,C21H25ClN6O2,99.2,606,3.3,30,3,6,7,"InChI=1S/C21H25ClN6O2/c1-3-18(29)25-16-9-5-6-10-17(16)26-20-15(22)12-23-21(27-20)24-14-8-7-11-28(13-14)19(30)4-2/h3,5-6,9-10,12,14H,1,4,7-8,11,13H2,2H3,(H,25,29)(H2,23,24,26,27)/t14-/m0/s1",CCC(=O)N1CCC[C@@H](C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)Cl,ZJEUJCWMWROOLP-AWEZNQCLSA-N,N-[2-[[5-chloro-2-[[(3S)-1-propanoylpiperidin-3-yl]amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Patents,1,NULL,20150213,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4238,90330941,-6.5,-6.2,-6.1,N-[2-[[5-chloro-2-[(1-propanoylpiperidin-3-yl)amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,SCHEMBL15938188,428.9,C21H25ClN6O2,99.2,606,3.3,30,3,6,7,"InChI=1S/C21H25ClN6O2/c1-3-18(29)25-16-9-5-6-10-17(16)26-20-15(22)12-23-21(27-20)24-14-8-7-11-28(13-14)19(30)4-2/h3,5-6,9-10,12,14H,1,4,7-8,11,13H2,2H3,(H,25,29)(H2,23,24,26,27)",CCC(=O)N1CCCC(C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)Cl,ZJEUJCWMWROOLP-UHFFFAOYSA-N,N-[2-[[5-chloro-2-[(1-propanoylpiperidin-3-yl)amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Patents,1,NULL,20150213,IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4239,90330942,-6.3,-6.2,-6.1,N-[2-[[5-chloro-2-[[(3S)-piperidin-3-yl]amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938189|BDBM351036|US9796700, Compound I-126",372.9,C18H21ClN6O,91,479,2.9,26,4,6,6,"InChI=1S/C18H21ClN6O/c1-2-16(26)23-14-7-3-4-8-15(14)24-17-13(19)11-21-18(25-17)22-12-6-5-9-20-10-12/h2-4,7-8,11-12,20H,1,5-6,9-10H2,(H,23,26)(H2,21,22,24,25)/t12-/m0/s1",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2Cl)N[C@H]3CCCNC3,MMEKEHWPMZXFSZ-LBPRGKRZSA-N,N-[2-[[5-chloro-2-[[(3S)-piperidin-3-yl]amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Patents,1,NULL,20150213,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4240,90330943,-6.5,-6.5,-6.2,N-[2-[[5-chloro-2-(piperidin-3-ylamino)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,SCHEMBL15938190,372.9,C18H21ClN6O,91,479,2.9,26,4,6,6,"InChI=1S/C18H21ClN6O/c1-2-16(26)23-14-7-3-4-8-15(14)24-17-13(19)11-21-18(25-17)22-12-6-5-9-20-10-12/h2-4,7-8,11-12,20H,1,5-6,9-10H2,(H,23,26)(H2,21,22,24,25)",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3CCCNC3,MMEKEHWPMZXFSZ-UHFFFAOYSA-N,N-[2-[[5-chloro-2-(piperidin-3-ylamino)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Patents,1,NULL,20150213,IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4241,90330944,-7.4,-7,-6.9,5-[[5-Chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]-2-fluoro-4-methylbenzamide,"SCHEMBL15938191|BDBM351119|US9796700, Compound I-214",440.9,C21H18ClFN6O2,122,655,3.7,31,4,7,7,"InChI=1S/C21H18ClFN6O2/c1-3-18(30)26-15-6-4-5-7-16(15)27-20-13(22)10-25-21(29-20)28-17-9-12(19(24)31)14(23)8-11(17)2/h3-10H,1H2,2H3,(H2,24,31)(H,26,30)(H2,25,27,28,29)",CC1=CC(=C(C=C1NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)Cl)C(=O)N)F,JCHQIAVBQIWHKI-UHFFFAOYSA-N,5-[[5-chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]-2-fluoro-4-methylbenzamide,NULL,Classification|Patents,2,NULL,20150213,BindingDB|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4242,90330946,-7.2,-7,-7,N-[2-[[2-[(4-fluorocyclohexyl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"N-[2-[[2-[(4-fluorocyclohexyl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide|SCHEMBL15938195|SCHEMBL15938196|SCHEMBL15938846|SCHEMBL18469999|BDBM351020|US9796700, Compound I-110|US9796700, Compound I-111",423.4,C20H21F4N5O,78.9,582,4.7,30,3,9,6,"InChI=1S/C20H21F4N5O/c1-2-17(30)27-15-5-3-4-6-16(15)28-18-14(20(22,23)24)11-25-19(29-18)26-13-9-7-12(21)8-10-13/h2-6,11-13H,1,7-10H2,(H,27,30)(H2,25,26,28,29)",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2C(F)(F)F)NC3CCC(CC3)F,GWQKJVPCCQGFTE-UHFFFAOYSA-N,N-[2-[[2-[(4-fluorocyclohexyl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4243,90330949,-6.8,-6.5,-6.3,"(1R,3S)-3-[[4-[2-(prop-2-enoylamino)anilino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]cyclohexane-1-carboxylic acid",SCHEMBL15938200,449.4,C21H22F3N5O3,116,678,3.8,32,4,10,7,"InChI=1S/C21H22F3N5O3/c1-2-17(30)27-15-8-3-4-9-16(15)28-18-14(21(22,23)24)11-25-20(29-18)26-13-7-5-6-12(10-13)19(31)32/h2-4,8-9,11-13H,1,5-7,10H2,(H,27,30)(H,31,32)(H2,25,26,28,29)/t12-,13+/m1/s1",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2C(F)(F)F)N[C@H]3CCC[C@H](C3)C(=O)O,UVHCGDQLILOWEP-OLZOCXBDSA-N,"(1R,3S)-3-[[4-[2-(prop-2-enoylamino)anilino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]cyclohexane-1-carboxylic acid",NULL,Classification|Patents,2,NULL,20150213,SureChEMBL,Curation Efforts|Research and Development,NULL
4244,90330952,-6.9,-6.7,-6.3,N-[2-[[2-[(6-methoxy-4-methylpyridin-3-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-5-methylphenyl]prop-2-enamide,"SCHEMBL15938204|BDBM351239|US9796700, Compound I-350|N-[2-[[2-[(6-methoxy-4-methylpyridin-3-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-5-methylphenyl]prop-2-enamide",458.4,C22H21F3N6O2,101,667,4.6,33,3,10,7,"InChI=1S/C22H21F3N6O2/c1-5-18(32)28-16-8-12(2)6-7-15(16)29-20-14(22(23,24)25)10-27-21(31-20)30-17-11-26-19(33-4)9-13(17)3/h5-11H,1H2,2-4H3,(H,28,32)(H2,27,29,30,31)",CC1=CC(=C(C=C1)NC2=NC(=NC=C2C(F)(F)F)NC3=CN=C(C=C3C)OC)NC(=O)C=C,CYHOOYOFODHSBV-UHFFFAOYSA-N,N-[2-[[2-[(6-methoxy-4-methylpyridin-3-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-5-methylphenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4245,90330961,-6.8,-6.7,-6.6,"(1R,3S)-3-[[5-chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]cyclohexane-1-carboxylic acid",SCHEMBL15938220,415.9,C20H22ClN5O3,116,593,3.6,29,4,7,7,"InChI=1S/C20H22ClN5O3/c1-2-17(27)24-15-8-3-4-9-16(15)25-18-14(21)11-22-20(26-18)23-13-7-5-6-12(10-13)19(28)29/h2-4,8-9,11-13H,1,5-7,10H2,(H,24,27)(H,28,29)(H2,22,23,25,26)/t12-,13+/m1/s1",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2Cl)N[C@H]3CCC[C@H](C3)C(=O)O,LQIBHTUJKUIGJM-OLZOCXBDSA-N,"(1R,3S)-3-[[5-chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]cyclohexane-1-carboxylic acid",NULL,Patents,1,NULL,20150213,SureChEMBL,Curation Efforts|Research and Development,NULL
4246,90330962,-6.8,-6.6,-6.4,3-[[5-Chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]cyclohexane-1-carboxylic acid,"SCHEMBL15938221|BDBM351043|US9796700, Compound I-133",415.9,C20H22ClN5O3,116,593,3.6,29,4,7,7,"InChI=1S/C20H22ClN5O3/c1-2-17(27)24-15-8-3-4-9-16(15)25-18-14(21)11-22-20(26-18)23-13-7-5-6-12(10-13)19(28)29/h2-4,8-9,11-13H,1,5-7,10H2,(H,24,27)(H,28,29)(H2,22,23,25,26)",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3CCCC(C3)C(=O)O,LQIBHTUJKUIGJM-UHFFFAOYSA-N,3-[[5-chloro-4-[2-(prop-2-enoylamino)anilino]pyrimidin-2-yl]amino]cyclohexane-1-carboxylic acid,NULL,Patents,1,NULL,20150213,BindingDB|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4247,90330972,-7.4,-7,-6.6,3-[[4-[2-(Prop-2-enoylamino)anilino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]piperidine-1-carboxylic acid,SCHEMBL15938238,450.4,C20H21F3N6O3,120,680,3.2,32,4,10,6,"InChI=1S/C20H21F3N6O3/c1-2-16(30)26-14-7-3-4-8-15(14)27-17-13(20(21,22)23)10-24-18(28-17)25-12-6-5-9-29(11-12)19(31)32/h2-4,7-8,10,12H,1,5-6,9,11H2,(H,26,30)(H,31,32)(H2,24,25,27,28)",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2C(F)(F)F)NC3CCCN(C3)C(=O)O,KTCBJMWCVFWTCP-UHFFFAOYSA-N,3-[[4-[2-(prop-2-enoylamino)anilino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]piperidine-1-carboxylic acid,NULL,Classification|Patents,2,NULL,20150213,SureChEMBL,Curation Efforts|Research and Development,NULL
4248,90330986,-7.1,-6.7,-6.6,N-cyano-2-[[2-[[1-(2-hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide,SCHEMBL15938256,463.4,C20H20F3N7O3,143,744,2.6,33,4,11,6,"InChI=1S/C20H20F3N7O3/c21-20(22,23)14-8-25-19(27-12-4-3-7-30(9-12)16(32)10-31)29-17(14)28-15-6-2-1-5-13(15)18(33)26-11-24/h1-2,5-6,8,12,31H,3-4,7,9-10H2,(H,26,33)(H2,25,27,28,29)",C1CC(CN(C1)C(=O)CO)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)NC#N)C(F)(F)F,MKKBVPGJQKYSJD-UHFFFAOYSA-N,N-cyano-2-[[2-[[1-(2-hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide,NULL,Classification|Patents,2,NULL,20150213,PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4249,90330988,-7.2,-7.1,-6.7,N-[2-[[2-[[(3S)-1-(2-oxopropanoyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938261|BDBM350960|US9796700, Compound I-49|N-[2-[[2-[[(3S)-1-(2-oxopropanoyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide",476.5,C22H23F3N6O3,116,765,3,34,3,10,7,"InChI=1S/C22H23F3N6O3/c1-3-18(33)28-16-8-4-5-9-17(16)29-19-15(22(23,24)25)11-26-21(30-19)27-14-7-6-10-31(12-14)20(34)13(2)32/h3-5,8-9,11,14H,1,6-7,10,12H2,2H3,(H,28,33)(H2,26,27,29,30)/t14-/m0/s1",CC(=O)C(=O)N1CCC[C@@H](C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)C(F)(F)F,GKSMELHGWQGBLH-AWEZNQCLSA-N,N-[2-[[2-[[(3S)-1-(2-oxopropanoyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4250,90330989,-7.2,-6.9,-6.6,N-[2-[[2-[[1-(2-oxopropanoyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,SCHEMBL15938262,476.5,C22H23F3N6O3,116,765,3,34,3,10,7,"InChI=1S/C22H23F3N6O3/c1-3-18(33)28-16-8-4-5-9-17(16)29-19-15(22(23,24)25)11-26-21(30-19)27-14-7-6-10-31(12-14)20(34)13(2)32/h3-5,8-9,11,14H,1,6-7,10,12H2,2H3,(H,28,33)(H2,26,27,29,30)",CC(=O)C(=O)N1CCCC(C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)C(F)(F)F,GKSMELHGWQGBLH-UHFFFAOYSA-N,N-[2-[[2-[[1-(2-oxopropanoyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4251,90330990,-6.8,-6.7,-6.5,N-[2-[[2-[(5-methoxypyridin-3-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938263|BDBM350996|US9796700, Compound I-86|N-[2-[[2-[(5-methoxypyridin-3-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide",430.4,C20H17F3N6O2,101,608,3.5,31,3,10,7,"InChI=1S/C20H17F3N6O2/c1-3-17(30)27-15-6-4-5-7-16(15)28-18-14(20(21,22)23)11-25-19(29-18)26-12-8-13(31-2)10-24-9-12/h3-11H,1H2,2H3,(H,27,30)(H2,25,26,28,29)",COC1=CN=CC(=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)C(F)(F)F,NJYIBHUSRYVWJH-UHFFFAOYSA-N,N-[2-[[2-[(5-methoxypyridin-3-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4252,90331000,-6.9,-6.9,-6.4,2-[[2-[[(3S)-1-(2-hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide,"SCHEMBL15938275|BDBM350929|US9796700, Compound I-307|2-[[2-[[(3S)-1-(2-hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide",438.4,C19H21F3N6O3,134,638,2.1,31,4,10,6,"InChI=1S/C19H21F3N6O3/c20-19(21,22)13-8-24-18(25-11-4-3-7-28(9-11)15(30)10-29)27-17(13)26-14-6-2-1-5-12(14)16(23)31/h1-2,5-6,8,11,29H,3-4,7,9-10H2,(H2,23,31)(H2,24,25,26,27)/t11-/m0/s1",C1C[C@@H](CN(C1)C(=O)CO)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)N)C(F)(F)F,GBAQWAXTWRNIDG-NSHDSACASA-N,2-[[2-[[(3S)-1-(2-hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|SureChEMBL",Curation Efforts|Research and Development,NULL
4253,90331001,-6.8,-6.7,-6.7,2-[[2-[[1-(2-Hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide,SCHEMBL15938276,438.4,C19H21F3N6O3,134,638,2.1,31,4,10,6,"InChI=1S/C19H21F3N6O3/c20-19(21,22)13-8-24-18(25-11-4-3-7-28(9-11)15(30)10-29)27-17(13)26-14-6-2-1-5-12(14)16(23)31/h1-2,5-6,8,11,29H,3-4,7,9-10H2,(H2,23,31)(H2,24,25,26,27)",C1CC(CN(C1)C(=O)CO)NC2=NC=C(C(=N2)NC3=CC=CC=C3C(=O)N)C(F)(F)F,GBAQWAXTWRNIDG-UHFFFAOYSA-N,2-[[2-[[1-(2-hydroxyacetyl)piperidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]benzamide,NULL,Classification|Patents,2,NULL,20150213,IBM|SureChEMBL,Curation Efforts|Research and Development,NULL
4254,90331002,-6.9,-6.8,-6.4,N-[2-[[5-chloro-2-[(1-formylpiperidin-4-yl)amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938278|BDBM351034|US9796700, Compound I-124",400.9,C19H21ClN6O2,99.2,543,2.9,28,3,6,6,"InChI=1S/C19H21ClN6O2/c1-2-17(28)23-15-5-3-4-6-16(15)24-18-14(20)11-21-19(25-18)22-13-7-9-26(12-27)10-8-13/h2-6,11-13H,1,7-10H2,(H,23,28)(H2,21,22,24,25)",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3CCN(CC3)C=O,PFMMLZITRRQOOQ-UHFFFAOYSA-N,N-[2-[[5-chloro-2-[(1-formylpiperidin-4-yl)amino]pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Patents,1,NULL,20150213,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4255,90331003,-7,-6.6,-6.5,N-[2-fluoro-6-[[2-[(2-methoxy-5-methylpyridin-4-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-3-methylphenyl]prop-2-enamide,"SCHEMBL15938279|BDBM351256|US9796700, Compound I-367|N-[2-fluoro-6-[[2-[(2-methoxy-5-methylpyridin-4-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-3-methylphenyl]prop-2-enamide",476.4,C22H20F4N6O2,101,699,4.7,34,3,11,7,"InChI=1S/C22H20F4N6O2/c1-5-16(33)31-19-14(7-6-11(2)18(19)23)29-20-13(22(24,25)26)10-28-21(32-20)30-15-8-17(34-4)27-9-12(15)3/h5-10H,1H2,2-4H3,(H,31,33)(H2,27,28,29,30,32)",CC1=C(C(=C(C=C1)NC2=NC(=NC=C2C(F)(F)F)NC3=CC(=NC=C3C)OC)NC(=O)C=C)F,OTXBVTJCCGSVBD-UHFFFAOYSA-N,N-[2-fluoro-6-[[2-[(2-methoxy-5-methylpyridin-4-yl)amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-3-methylphenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4256,90331009,-7.4,-6.8,-6.7,N-[2-[[5-chloro-2-[(2-chloro-6-methoxypyridin-4-yl)amino]pyrimidin-4-yl]amino]-5-methylphenyl]prop-2-enamide,"SCHEMBL15938287|BDBM351149|US9796700, Compound I-244",445.3,C20H18Cl2N6O2,101,586,4.9,30,3,7,7,"InChI=1S/C20H18Cl2N6O2/c1-4-17(29)25-15-7-11(2)5-6-14(15)26-19-13(21)10-23-20(28-19)24-12-8-16(22)27-18(9-12)30-3/h4-10H,1H2,2-3H3,(H,25,29)(H2,23,24,26,27,28)",CC1=CC(=C(C=C1)NC2=NC(=NC=C2Cl)NC3=CC(=NC(=C3)Cl)OC)NC(=O)C=C,VXKBZODENYLWMV-UHFFFAOYSA-N,N-[2-[[5-chloro-2-[(2-chloro-6-methoxypyridin-4-yl)amino]pyrimidin-4-yl]amino]-5-methylphenyl]prop-2-enamide,NULL,Patents,1,NULL,20150213,BindingDB|Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
4257,90331017,-6.7,-6.6,-6.6,N-[2-[[2-[[(3R)-1-(2-hydroxyacetyl)pyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938299|BDBM350973|US9796700, Compound I-62|N-[2-[[2-[[(3R)-1-(2-hydroxyacetyl)pyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide",450.4,C20H21F3N6O3,120,680,2.1,32,4,10,7,"InChI=1S/C20H21F3N6O3/c1-2-16(31)26-14-5-3-4-6-15(14)27-18-13(20(21,22)23)9-24-19(28-18)25-12-7-8-29(10-12)17(32)11-30/h2-6,9,12,30H,1,7-8,10-11H2,(H,26,31)(H2,24,25,27,28)/t12-/m1/s1",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2C(F)(F)F)N[C@@H]3CCN(C3)C(=O)CO,HBYOJRYRDRVQAE-GFCCVEGCSA-N,N-[2-[[2-[[(3R)-1-(2-hydroxyacetyl)pyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4258,90331018,-6.7,-6.6,-6.5,N-[2-[[2-[[1-(2-hydroxyacetyl)pyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,SCHEMBL15938300|N-[2-[[2-[[1-(2-hydroxyacetyl)pyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,450.4,C20H21F3N6O3,120,680,2.1,32,4,10,7,"InChI=1S/C20H21F3N6O3/c1-2-16(31)26-14-5-3-4-6-15(14)27-18-13(20(21,22)23)9-24-19(28-18)25-12-7-8-29(10-12)17(32)11-30/h2-6,9,12,30H,1,7-8,10-11H2,(H,26,31)(H2,24,25,27,28)",C=CC(=O)NC1=CC=CC=C1NC2=NC(=NC=C2C(F)(F)F)NC3CCN(C3)C(=O)CO,HBYOJRYRDRVQAE-UHFFFAOYSA-N,N-[2-[[2-[[1-(2-hydroxyacetyl)pyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"ECI Group, LCSB, University of Luxembourg|IBM|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
4259,90331020,-7,-6.9,-6.7,N-[2-[[2-[[(3R)-1-acetylpyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,"SCHEMBL15938304|BDBM350971|US9796700, Compound I-60|N-[2-[[2-[[(3R)-1-acetylpyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide",434.4,C20H21F3N6O2,99.2,661,2.7,31,3,9,6,"InChI=1S/C20H21F3N6O2/c1-3-17(31)26-15-6-4-5-7-16(15)27-18-14(20(21,22)23)10-24-19(28-18)25-13-8-9-29(11-13)12(2)30/h3-7,10,13H,1,8-9,11H2,2H3,(H,26,31)(H2,24,25,27,28)/t13-/m1/s1",CC(=O)N1CC[C@H](C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3NC(=O)C=C)C(F)(F)F,GMZNZHZKVOISQN-CYBMUJFWSA-N,N-[2-[[2-[[(3R)-1-acetylpyrrolidin-3-yl]amino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]phenyl]prop-2-enamide,NULL,Classification|Patents,2,NULL,20150213,"BindingDB|ECI Group, LCSB, University of Luxembourg|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL",Curation Efforts|Governmental Organizations|Research and Development,NULL
